,PROCESSED_DT_MONTH_YEAR,Total_Charges PAID,Total_Charges UNPAID,Total_Records PAID,Total_Records UNPAID,Total_Revenue_Estimate_Lower PAID,Total_Revenue_Estimate_Lower UNPAID,Total_Revenue_Estimate_Upper PAID,Total_Revenue_Estimate_Upper UNPAID,Total_Savings PAID,Total_Savings UNPAID,PAID_RATE,UNPAID_RATE,All Claims Total,Remaining to be Paid Rate,Remaining to be Paid (Lower Estimate),Remaining to be Paid (Upper Estimate),PCODE, pcode
6,2024-07,802637.55,69520.76000000001,354,7,2734.1054999999997,816.6941999999999,2734.1054999999997,816.6941999999999,30378.95,9074.38,0.9806094182825484,0.019390581717451522,361,0.0,0.0,0.0,EKH-P,EKH-P
7,2024-08,515026.92,37061.72,352,6,1526.0867999999998,120.2175,1526.0867999999998,120.2175,16956.52,1335.75,0.9832402234636871,0.01675977653631285,358,0.0,0.0,0.0,EKH-P,EKH-P
8,2024-09,728048.46,4017.02,260,4,1822.8816,103.797,1822.8816,103.797,20254.239999999998,1153.3,0.9848484848484849,0.015151515151515152,264,0.0,0.0,0.0,EKH-P,EKH-P
9,2024-10,590323.25,2940.69,255,5,4531.5999,47.1456,4531.5999,47.1456,50351.11000000001,523.84,0.9807692307692307,0.019230769230769232,260,-0.012025683234082707,-0.5669580514807697,-0.5669580514807697,EKH-P,EKH-P
10,2024-11,350870.57,387.23,175,1,2093.7267,0.5769,2093.7267,0.5769,23263.63,6.41,0.9943181818181818,0.005681818181818182,176,-0.025574634283033748,-0.014754006517882168,-0.014754006517882168,EKH-P,EKH-P
11,2024-12,207512.68,580.52,99,2,353.64959999999996,0.99,353.64959999999996,0.99,3929.44,11.0,0.9801980198019802,0.019801980198019802,101,-0.01145447226683216,-0.011339927544163839,-0.011339927544163839,EKH-P,EKH-P
0,2024-01,725513.42,521878.58,314,61,16515.819450000003,8192.5493,16515.819450000003,8192.5493,254089.53,126039.22,0.8373333333333334,0.16266666666666665,375,0.0,0.0,0.0,ETFS-P,ETFS-P
1,2024-02,359067.64,412127.24,354,61,6468.372950000001,5871.8257,6468.372950000001,5871.8257,99513.43,90335.78,0.8530120481927711,0.14698795180722893,415,0.0,0.0,0.0,ETFS-P,ETFS-P
2,2024-03,390385.3,319197.72000000003,268,59,7878.11375,4787.8116,7878.11375,4787.8116,121201.75,73658.64,0.8195718654434251,0.18042813455657492,327,0.0,0.0,0.0,ETFS-P,ETFS-P
3,2024-04,503153.73000000004,267720.45999999996,239,41,12554.520550000001,3514.59875,12554.520550000001,3514.59875,193146.47,54070.75,0.8535714285714285,0.14642857142857144,280,0.0,0.0,0.0,ETFS-P,ETFS-P
4,2024-05,647139.1300000001,240867.52,417,47,15313.67955,3489.35015,15313.67955,3489.35015,235595.06999999998,53682.31,0.8987068965517241,0.10129310344827586,464,0.0,0.0,0.0,ETFS-P,ETFS-P
5,2024-06,730974.46,465424.47000000003,405,74,18008.190850000003,6282.12455,18008.190850000003,6282.12455,277049.09,96648.07,0.8455114822546973,0.1544885177453027,479,0.0,0.0,0.0,ETFS-P,ETFS-P
6,2024-07,679113.5399999999,706819.5700000001,371,60,17578.5389,25870.572,17578.5389,25870.572,270439.06,398008.8,0.8607888631090487,0.13921113689095127,431,0.0,0.0,0.0,ETFS-P,ETFS-P
7,2024-08,1075150.5,480636.12,419,65,20933.039399999998,7460.785800000001,20933.039399999998,7460.785800000001,322046.76,114781.32,0.8657024793388429,0.13429752066115702,484,0.0,0.0,0.0,ETFS-P,ETFS-P
8,2024-09,927381.51,650149.9400000001,447,90,20030.73345,11025.59185,20030.73345,11025.59185,308165.12999999995,169624.49000000002,0.8324022346368715,0.16759776536312848,537,0.0,0.0,0.0,ETFS-P,ETFS-P
9,2024-10,593725.59,513456.29000000004,328,68,11035.3698,8290.731800000001,11035.3698,8290.731800000001,169774.91999999998,127549.72000000002,0.8282828282828283,0.1717171717171717,396,0.02356168632074318,195.34362204101052,195.34362204101052,ETFS-P,ETFS-P
10,2024-11,161174.86,545875.3,139,246,2590.0732,9176.62395,2590.0732,9176.62395,39847.28,141178.83000000002,0.36103896103896105,0.638961038961039,385,0.4908055535646104,4503.9379976340115,4503.9379976340115,ETFS-P,ETFS-P
11,2024-12,197783.82,849534.0599999999,113,255,4561.5271,13937.132300000001,4561.5271,13937.132300000001,70177.34,214417.41999999998,0.3070652173913043,0.6929347826086957,368,0.5447792972122671,7592.661139548389,7592.661139548389,ETFS-P,ETFS-P
0,2024-01,227210.11000000002,57977.21,266,58,5351.09925,867.25275,5351.09925,867.25275,50962.85,8259.55,0.8209876543209876,0.17901234567901234,324,0.0,0.0,0.0,EWRS-P,EWRS-P
1,2024-02,266769.21,135708.43,226,56,4699.2015,2016.4683,4699.2015,2016.4683,44754.3,19204.46,0.8014184397163121,0.19858156028368795,282,0.0,0.0,0.0,EWRS-P,EWRS-P
2,2024-03,346725.17,393868.51,284,32,6055.6083,2282.9436,6055.6083,2282.9436,57672.46,21742.32,0.8987341772151899,0.10126582278481013,316,0.0,0.0,0.0,EWRS-P,EWRS-P
3,2024-04,273317.16,263191.52999999997,298,51,7350.921899999999,2000.3277,7350.921899999999,2000.3277,70008.78,19050.74,0.8538681948424068,0.14613180515759314,349,0.0,0.0,0.0,EWRS-P,EWRS-P
4,2024-05,362122.28,81232.94,331,68,8617.5936,979.3937999999999,8617.5936,979.3937999999999,82072.32,9327.56,0.8295739348370927,0.17042606516290726,399,0.0,0.0,0.0,EWRS-P,EWRS-P
5,2024-06,274742.91,205819.48,223,52,6396.28395,1617.7287,6396.28395,1617.7287,60916.99,15406.94,0.8109090909090909,0.1890909090909091,275,0.0,0.0,0.0,EWRS-P,EWRS-P
6,2024-07,309840.35000000003,142898.7,224,46,4769.1819,1754.7284999999997,4769.1819,1754.7284999999997,45420.78,16711.7,0.8296296296296296,0.17037037037037037,270,0.0,0.0,0.0,EWRS-P,EWRS-P
7,2024-08,178390.71,31844.52,245,47,4901.05245,462.17745,4901.05245,462.17745,46676.69,4401.6900000000005,0.839041095890411,0.16095890410958905,292,0.0,0.0,0.0,EWRS-P,EWRS-P
8,2024-09,269617.64999999997,39780.700000000004,234,32,5610.9018,652.21695,5610.9018,652.21695,53437.16,6211.59,0.8796992481203008,0.12030075187969924,266,0.0,0.0,0.0,EWRS-P,EWRS-P
9,2024-10,199111.48,33529.63,265,50,4764.58185,1101.8238,4764.58185,1101.8238,45376.97,10493.56,0.8412698412698413,0.15873015873015872,315,-0.0008407895496834739,-0.9264019366325339,-0.9264019366325339,EWRS-P,EWRS-P
10,2024-11,346853.68,31903.87,301,39,7619.2116,671.59785,7619.2116,671.59785,72563.92,6396.17,0.8852941176470588,0.11470588235294117,340,-0.04486506592690098,-30.131281816614955,-30.131281816614955,EWRS-P,EWRS-P
11,2024-12,249446.21,45478.3,221,34,5038.71585,1046.4657,5038.71585,1046.4657,47987.77,9966.34,0.8666666666666667,0.13333333333333333,255,-0.02623761494650889,-27.45676409132889,-27.45676409132889,EWRS-P,EWRS-P
0,2024-01,,908.0,,3.0,,11.727450000000001,,11.727450000000001,,137.97,,,,0.0,0.0,0.0,FOCASO-P,FOCASO-P
1,2024-02,722.0,3324.87,3.0,5.0,4.531350000000001,5.926200000000001,4.531350000000001,5.926200000000001,53.31,69.72,0.375,0.625,8.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
2,2024-03,45143.64,24050.48,132.0,5.0,427.02555,71.10335,427.02555,71.10335,5023.83,836.51,0.9635036496350365,0.0364963503649635,137.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
3,2024-04,46188.21,70457.42,168.0,39.0,434.36870000000005,206.06465000000003,434.36870000000005,206.06465000000003,5110.22,2424.29,0.8115942028985508,0.18840579710144928,207.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
4,2024-05,74602.25,90258.24999999999,244.0,47.0,532.3992000000001,540.345,532.3992000000001,540.345,6263.5199999999995,6357.0,0.8384879725085911,0.16151202749140894,291.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
5,2024-06,177617.07,6335.219999999999,263.0,6.0,758.2442000000001,49.183550000000004,758.2442000000001,49.183550000000004,8920.52,578.63,0.9776951672862454,0.022304832713754646,269.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
6,2024-07,185907.54,7619.85,205.0,17.0,754.2169000000001,114.12185000000001,754.2169000000001,114.12185000000001,8873.14,1342.6100000000001,0.9234234234234234,0.07657657657657657,222.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
7,2024-08,119514.78,14627.81,281.0,19.0,606.90425,200.4147,606.90425,200.4147,7140.05,2357.82,0.9366666666666666,0.06333333333333334,300.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
8,2024-09,112559.48,2279.0,151.0,7.0,673.3258000000001,7.315950000000001,673.3258000000001,7.315950000000001,7921.48,86.07,0.9556962025316456,0.04430379746835443,158.0,0.0,0.0,0.0,FOCASO-P,FOCASO-P
9,2024-10,166056.91,2639.36,164.0,5.0,517.4281500000001,33.037800000000004,517.4281500000001,33.037800000000004,6087.39,388.68,0.9704142011834319,0.029585798816568046,169.0,-0.12265579056466203,-4.052277477517191,-4.052277477517191,FOCASO-P,FOCASO-P
10,2024-11,49226.65,7733.87,195.0,8.0,589.1052500000001,29.092100000000002,589.1052500000001,29.092100000000002,6930.650000000001,342.26,0.9605911330049262,0.03940886699507389,203.0,-0.11283272238615627,-3.282540842930297,-3.282540842930297,FOCASO-P,FOCASO-P
11,2024-12,47718.13,100210.98000000001,189.0,13.0,519.6075500000001,1062.6470499999998,519.6075500000001,1062.6470499999998,6113.03,12501.73,0.9356435643564357,0.06435643564356436,202.0,-0.08788515373766581,-93.39089935812703,-93.39089935812703,FOCASO-P,FOCASO-P
0,2024-01,145698.84,20601.9,131.0,8.0,2184.7501,179.64245000000003,4361.927409358753,358.6622225303293,33611.54,2763.73,0.9424460431654677,0.05755395683453238,139.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
1,2024-02,79488.36,16886.0,89.0,6.0,1047.10645,196.417,2090.5834149046796,392.1531785095321,16109.329999999998,3021.7999999999997,0.9368421052631579,0.06315789473684211,95.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
2,2024-03,93588.29000000001,15497.68,65.0,6.0,1858.6490000000001,178.9021,3710.8555424610054,357.1840887348353,28594.6,2752.3399999999997,0.9154929577464789,0.08450704225352113,71.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
3,2024-04,83202.51,5463.55,46.0,3.0,676.0201500000001,31.63485,1349.6970759098788,63.16004714038128,10400.310000000001,486.68999999999994,0.9387755102040817,0.061224489795918366,49.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
4,2024-05,129292.29000000001,15432.16,96.0,5.0,1665.8395,219.00580000000002,3325.904859618718,437.25248110918545,25628.300000000003,3369.32,0.9504950495049505,0.04950495049504951,101.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
5,2024-06,74255.53,54560.26,97.0,6.0,1450.1825,1081.7092,2895.338370883883,2159.668974696707,22310.500000000004,16641.68,0.941747572815534,0.05825242718446602,103.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
6,2024-07,121460.58,4441.91,142.0,2.0,2569.2888000000003,44.79735,5129.671919584056,89.4394232235702,39527.520000000004,689.19,0.9861111111111112,0.013888888888888888,144.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
7,2024-08,228817.45,21682.0,160.0,4.0,3983.2585,340.34715000000006,7952.710211438476,679.5145871750434,61280.9,5236.11,0.975609756097561,0.024390243902439025,164.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
8,2024-09,214838.74,19511.05,192.0,5.0,2954.95005,233.75495,5899.657638821491,466.6996575389948,45460.77,3596.23,0.9746192893401016,0.025380710659898477,197.0,0.0,0.0,0.0,GEMDB-P,GEMDB-P
9,2024-10,169508.08000000002,11429.69,132.0,3.0,3236.4091500000004,106.46220000000001,6461.6002440207985,212.55538024263433,49790.91,1637.8799999999999,0.9777777777777777,0.022222222222222223,135.0,-0.02642895608350615,-2.8136848083534485,-5.617616809745534,GEMDB-P,GEMDB-P
10,2024-11,1058.98,134241.15,4.0,95.0,15.05985,2258.7903,30.067499480069326,4509.751170883883,231.69,34750.62,0.04040404040404041,0.9595959595959596,99.0,0.9109447812902312,2057.6332358139957,4108.134294034183,GEMDB-P,GEMDB-P
11,2024-12,,116853.68000000001,,87.0,,2369.1161,,4730.020359098787,,36447.94,,,,,,,GEMDB-P,GEMDB-P
0,2024-01,,1636584.6300000001,,718.0,,7181.7029999999995,,7181.7029999999995,,47878.02,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
1,2024-02,630.0,1170527.6199999999,1.0,632.0,14.174999999999999,1742.7765,14.174999999999999,1742.7765,94.5,11618.51,0.001579778830963665,0.9984202211690363,633.0,0.0,0.0,0.0,GLBA-P,GLBA-P
2,2024-03,,658198.42,,425.0,,984.5205,,984.5205,,6563.47,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
3,2024-04,12164.65,1711709.12,3.0,825.0,707.1825,1868.0969999999998,707.1825,1868.0969999999998,4714.55,12453.98,0.0036231884057971015,0.9963768115942029,828.0,0.0,0.0,0.0,GLBA-P,GLBA-P
4,2024-05,,1987674.6600000001,,618.0,,157.30499999999998,,157.30499999999998,,1048.7,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
5,2024-06,,1901853.29,,637.0,,3235.0334999999995,,3235.0334999999995,,21566.89,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
6,2024-07,,1474573.81,,662.0,,3406.7985,,3406.7985,,22711.989999999998,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
7,2024-08,,1269036.77,,638.0,,189.6195,,189.6195,,1264.13,,,,0.0,0.0,0.0,GLBA-P,GLBA-P
8,2024-09,850.0,2053792.2600000002,1.0,558.0,11.025,3086.4449999999993,11.025,3086.4449999999993,73.5,20576.3,0.0017889087656529517,0.998211091234347,559.0,0.0,0.0,0.0,GLBA-P,GLBA-P
9,2024-10,,1111756.25,,579.0,,1116.3194999999998,,1116.3194999999998,,7442.13,,,,,,,GLBA-P,GLBA-P
10,2024-11,,1300155.74,,560.0,,1271.091,,1271.091,,8473.94,,,,,,,GLBA-P,GLBA-P
11,2024-12,,1042720.26,,549.0,,581.8605,,581.8605,,3879.0699999999997,,,,,,,GLBA-P,GLBA-P
0,2024-01,4844327.18,141932.71,3785,146,30762.45,597.457,30762.45,597.457,307624.5,5974.57,0.9628593233273977,0.03714067667260239,3931,0.0,0.0,0.0,GND-P,GND-P
1,2024-02,4384055.19,131706.33000000002,3755,49,24565.006,509.062,24565.006,509.062,245650.06,5090.62,0.9871188222923238,0.01288117770767613,3804,0.0,0.0,0.0,GND-P,GND-P
2,2024-03,5599653.58,224188.59999999998,3769,52,26852.252,1987.3000000000002,26852.252,1987.3000000000002,268522.52,19873.0,0.9863909971211725,0.013609002878827532,3821,0.0,0.0,0.0,GND-P,GND-P
3,2024-04,2800966.61,129761.91,2775,137,21526.235,1094.986,21526.235,1094.986,215262.35,10949.86,0.9529532967032966,0.047046703296703296,2912,0.0,0.0,0.0,GND-P,GND-P
4,2024-05,2418421.13,56965.33,2753,92,20729.942000000003,791.238,20729.942000000003,791.238,207299.42,7912.38,0.9676625659050967,0.03233743409490334,2845,0.0,0.0,0.0,GND-P,GND-P
5,2024-06,2909793.17,92950.68,3833,133,28799.512000000002,1011.498,28799.512000000002,1011.498,287995.12,10114.98,0.9664649520927887,0.0335350479072113,3966,0.0,0.0,0.0,GND-P,GND-P
6,2024-07,3816221.06,52223.97,3837,107,29610.961000000003,594.6940000000001,29610.961000000003,594.6940000000001,296109.61,5946.94,0.972870182555781,0.02712981744421907,3944,0.0,0.0,0.0,GND-P,GND-P
7,2024-08,3482382.48,89739.0,3396,145,24041.311,747.437,24041.311,747.437,240413.11,7474.37,0.9590511155040949,0.040948884495905113,3541,0.0,0.0,0.0,GND-P,GND-P
8,2024-09,2946880.27,62825.22,3635,125,29296.612,441.069,29296.612,441.069,292966.12,4410.6900000000005,0.9667553191489362,0.03324468085106383,3760,0.0,0.0,0.0,GND-P,GND-P
9,2024-10,4277293.51,115768.59999999999,4121,95,27389.025,667.6320000000001,27389.025,667.6320000000001,273890.25,6676.32,0.9774667931688804,0.022533206831119545,4216,-0.008341618207670654,-5.5691312472235746,-5.5691312472235746,GND-P,GND-P
10,2024-11,2933631.0,95554.95,3289,99,29535.782000000003,586.279,29535.782000000003,586.279,295357.82,5862.79,0.9707792207792207,0.02922077922077922,3388,-0.0016540458180109852,-0.9697323281376624,-0.9697323281376624,GND-P,GND-P
11,2024-12,2933170.4,96812.35,3589,169,24048.416,506.60400000000004,24048.416,506.60400000000004,240484.16,5066.04,0.9550292708887707,0.044970729111229374,3758,0.014095904072439103,7.1410413867139395,7.1410413867139395,GND-P,GND-P
0,2024-01,5350074.430000001,5936344.39,3316,2168,9650.859050000001,9480.4828,99614.05938939354,97855.47294666209,1930171.8099999998,1896096.56,0.6046681254558717,0.3953318745441284,5484,0.0,0.0,0.0,GOLDR-P,GOLDR-P
1,2024-02,4617849.48,5319301.05,2952,1800,8953.112500000001,8528.637550000001,92412.0718864837,88030.73415690512,1790622.5,1705727.5100000002,0.6212121212121212,0.3787878787878788,4752,0.0,0.0,0.0,GOLDR-P,GOLDR-P
2,2024-03,3676958.2399999998,3199388.8499999996,2578,1559,7972.9693,4499.913850000001,82295.24783703183,46447.12798919745,1594593.8599999999,899982.77,0.6231568769639836,0.3768431230360164,4137,0.0,0.0,0.0,GOLDR-P,GOLDR-P
3,2024-04,5132318.9,3945669.2199999997,3151,1721,9551.00655,6587.9832,98583.4036919425,67999.72379050826,1910201.31,1317596.64,0.6467569786535303,0.3532430213464696,4872,0.0,0.0,0.0,GOLDR-P,GOLDR-P
4,2024-05,5438071.26,3892628.36,2996,1766,11060.2651,5425.351549999999,114161.640826558,55999.29381520066,2212053.02,1085070.31,0.629147417051659,0.37085258294834106,4762,0.0,0.0,0.0,GOLDR-P,GOLDR-P
5,2024-06,4503829.7,3801758.03,2712,1652,9478.2438,4363.23185,97832.36247765437,45036.32623622179,1895648.76,872646.37,0.6214482126489459,0.3785517873510541,4364,0.0,0.0,0.0,GOLDR-P,GOLDR-P
6,2024-07,6476882.5200000005,3553864.8,3351,1838,14038.513500000001,5474.0967,144902.4703689775,56502.43060767562,2807702.6999999997,1094819.34,0.645789169396801,0.3542108306031991,5189,0.0,0.0,0.0,GOLDR-P,GOLDR-P
7,2024-08,5762124.23,4788775.87,3155,1733,11185.933050000001,5508.2685,115458.75796087604,56855.144464235615,2237186.6100000003,1101653.7,0.6454582651391162,0.3545417348608838,4888,0.0,0.0,0.0,GOLDR-P,GOLDR-P
8,2024-09,6633161.04,5654049.06,3181,1854,14793.47055,10001.290750000002,152694.97215824993,103231.13886334216,2958694.11,2000258.1500000001,0.6317775571002979,0.3682224428997021,5035,0.0,0.0,0.0,GOLDR-P,GOLDR-P
9,2024-10,5971658.89,4315989.35,3557,2610,12686.389799999999,6728.97055,130946.14483818377,69454.96442590571,2537277.96,1345794.1099999999,0.5767796335333225,0.4232203664666775,6167,0.053155335758047095,357.68068889126084,3691.9019541222347,GOLDR-P,GOLDR-P
10,2024-11,5422470.23,5186947.88,3199,1877,10850.0821,7376.897749999999,111992.17780402626,76142.72747854334,2170016.42,1475379.55,0.630220646178093,0.369779353821907,5076,-0.0002856768867234294,-2.107409182897071,-21.75221733270078,GOLDR-P,GOLDR-P
11,2024-12,5478839.039999999,4041055.3699999996,3198,1716,10442.7755,6173.15145,107788.0480336208,63717.921065277704,2088555.1,1234630.29,0.6507936507936508,0.3492063492063492,4914,-0.020858681502281207,-128.76379996089543,-1329.0718214881222,GOLDR-P,GOLDR-P
0,2024-01,90398327.2,9429382.55,54778,2454,1126967.8756,103440.74,3850520.4492119933,353426.8307688583,56348393.78,5172037.0,0.9571218898518311,0.042878110148168856,57232,0.0,0.0,0.0,GREAT-P,GREAT-P
1,2024-02,81209195.24,11377387.54,51954,2379,1044568.6228,129691.90299999999,3568986.2415600955,443119.39622311475,52228431.14,6484595.15,0.9562144553034068,0.04378554469659323,54333,0.0,0.0,0.0,GREAT-P,GREAT-P
2,2024-03,79681342.11999999,11139387.08,51771,2400,1055068.5616,145735.62840000002,3604861.46918657,497936.1253169692,52753428.08,7286781.42,0.9556958520241458,0.04430414797585424,54171,0.0,0.0,0.0,GREAT-P,GREAT-P
3,2024-04,71183064.25,7326238.05,48815,2050,934317.797,87810.58940000001,3192291.334387704,300023.16611025314,46715889.85,4390529.47,0.959697237786297,0.040302762213702936,50865,0.0,0.0,0.0,GREAT-P,GREAT-P
4,2024-05,67574788.36999999,9117208.29,45172,2579,892107.0466,104154.23199999999,3048069.5148391654,355864.6247786357,44605352.330000006,5207711.600000001,0.9459906598814685,0.05400934011853155,47751,0.0,0.0,0.0,GREAT-P,GREAT-P
5,2024-06,62873975.410000004,6841171.28,39218,3178,840690.6262,74903.2452,2872394.6065636515,255922.5365686547,42034531.31,3745162.2600000002,0.9250400981224643,0.07495990187753562,42396,0.0,0.0,0.0,GREAT-P,GREAT-P
6,2024-07,73327693.52,5404911.21,43749,2216,986274.6612,62261.391800000005,3369812.781458693,212729.01163634547,49313733.06,3113069.59,0.9517894049820516,0.048210595017948436,45965,0.0,0.0,0.0,GREAT-P,GREAT-P
7,2024-08,73705867.44,7431280.5200000005,46554,3258,1007913.0546,89288.26699999999,3443744.8589195833,305071.9593716522,50395652.730000004,4464413.35,0.9345940737171766,0.06540592628282342,49812,0.0,0.0,0.0,GREAT-P,GREAT-P
8,2024-09,71822606.11,7081901.08,42034,2219,996114.4044,84186.47420000001,3403432.3133254936,287640.6217715598,49805720.22,4209323.71,0.9498565069034868,0.05014349309651323,44253,0.0,0.0,0.0,GREAT-P,GREAT-P
9,2024-10,83815044.18,6855079.11,45338,1663,1174718.5578,83668.4844,4013670.599500912,285870.80174335244,58735927.89,4183424.22,0.964617774089913,0.03538222591008702,47001,-0.016173309804098812,-1353.1963190406086,-4623.47704054135,GREAT-P,GREAT-P
10,2024-11,74574554.37,6426627.11,42615,1421,1067142.8314,73139.797,3646115.7265445716,249897.34853779714,53357141.57,3656989.85,0.9677309474066673,0.03226905259333273,44036,-0.019286483120853126,-1410.6094603031243,-4819.640994520175,GREAT-P,GREAT-P
11,2024-12,71703036.26,5815428.170000001,37198,1161,972564.6356,58289.0708,3322969.623747641,199156.74966464474,48628231.78,2914453.54,0.9697333090017988,0.030266690998201205,38359,-0.02128884471598458,-1240.906976900231,-4239.817117750836,GREAT-P,GREAT-P
0,2024-01,884094.52,87085.88,3443,506,20722.162949999998,3729.893409999999,43338.73785987712,7800.772203717912,291861.45,52533.71,0.871866295264624,0.12813370473537605,3949,0.0,0.0,0.0,GRH-P,GRH-P
1,2024-02,810319.54,70247.81,3011,467,20466.4103,1708.8805399999999,42803.851753534684,3573.986264638714,288259.3,24068.74,0.8657274295572168,0.1342725704427832,3478,0.0,0.0,0.0,GRH-P,GRH-P
2,2024-03,1180452.32,37110.65,3001,229,46359.86535,1068.09134,96957.93129659037,2233.8271688315667,652955.85,15043.539999999999,0.9291021671826626,0.07089783281733746,3230,0.0,0.0,0.0,GRH-P,GRH-P
3,2024-04,667783.48,32144.48,2376,56,23430.45795,1353.0029799999998,49002.91912007785,2829.6969585335955,330006.45,19056.379999999997,0.9769736842105263,0.023026315789473683,2432,0.0,0.0,0.0,GRH-P,GRH-P
4,2024-05,1171947.32,74233.96,3340,103,30918.93019,1789.3455499999998,64664.45677729074,3742.272364101241,435477.89,25202.05,0.9700842288701713,0.029915771129828638,3443,0.0,0.0,0.0,GRH-P,GRH-P
5,2024-06,1229310.99,34601.48,2973,89,42518.641809999994,1141.0743699999998,88924.32107631897,2386.4653086348994,598854.11,16071.47,0.9709340300457218,0.02906596995427825,3062,0.0,0.0,0.0,GRH-P,GRH-P
